,chargerId,gpsLat,gpsLong,type,physicalPosition,session.position,carChargeParameter.maxPower,numberStacks,average_current_all_months,polygon,number_charging_station,area_km2,population_density,land_use_summary,amenity_school_count,amenity_university_count,amenity_restaurant_count,amenity_place_of_worship_count,amenity_community_centre_count,amenity_townhall_count,amenity_parking_count,amenity_library_count,leisure_park_count,leisure_cinema_count,building_commercial_count,building_government_count,building_civic_count,building_retail_count,land_use,oneway,lanes,highway,maxspeed,node_count,edge_count
135,17425.0,41.493573,13.691659,CCS2_400,1.0,1,0.0,4.0,465.81450304259636,"POLYGON ((13.685662503714251 41.48905114133521, 13.685662503714251 41.498094858664786, 13.697655496285748 41.498094858664786, 13.697655496285748 41.48905114133521, 13.685662503714251 41.48905114133521))",1,1,172.849545,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Other,yes,3,unclassified,110.0,15,34
136,17733.0,42.799503,12.020228,CCS2_400,1.0,1,0.0,4.0,437.2328869047619,"POLYGON ((12.01410651031505 42.794981141335214, 12.01410651031505 42.80402485866479, 12.026349489684948 42.80402485866479, 12.026349489684948 42.794981141335214, 12.01410651031505 42.794981141335214))",1,1,5.161751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,,,tertiary,,0,0
137,17734.0,42.8761818,12.0173079,CCS2_400,4.0,2,100000.0,4.0,391.6661855036855,"POLYGON ((12.011178809319048 42.87165994133521, 12.011178809319048 42.880703658664785, 12.023436990680953 42.880703658664785, 12.023436990680953 42.87165994133521, 12.011178809319048 42.87165994133521))",2,1,393.83711400000004,,0,0,2,1,0,0,7,0,0,0,0,0,0,0,commercial,yes,1,residential,61.6,98,199
138,17735.0,42.868913,12.026451,CCS2_400,1.0,1,129000.0,4.0,397.54354838709673,"POLYGON ((12.020322631139615 42.86439114133521, 12.020322631139615 42.87343485866479, 12.032579368860384 42.87343485866479, 12.032579368860384 42.86439114133521, 12.020322631139615 42.86439114133521))",1,1,23.195178,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,commercial,yes,2,track,130.0,8,18
139,17736.0,42.032747,11.953672,CCS2_400,1.0,1,250000.0,4.0,441.60833333333335,"POLYGON ((11.947624902465371 42.02822514133521, 11.947624902465371 42.03726885866479, 11.959719097534627 42.03726885866479, 11.959719097534627 42.02822514133521, 11.947624902465371 42.02822514133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,track,130.0,0,0
140,17737.0,42.02954808589307,11.962168151083445,CCS2_400,1.0,1,0.0,4.0,481.3496251874063,"POLYGON ((11.956121357867202 42.02502622722828, 11.956121357867202 42.03406994455786, 11.968214944299687 42.03406994455786, 11.968214944299687 42.02502622722828, 11.956121357867202 42.02502622722828))",1,1,0.0,,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Other,yes,1,service,130.0,0,0
141,17738.0,42.87650230358312,12.017141551638364,CCS2_400,4.0,2,0.0,4.0,497.10727272727274,"POLYGON ((12.011012429123953 42.871980444918336, 12.011012429123953 42.88102416224791, 12.023270674152775 42.88102416224791, 12.023270674152775 42.871980444918336, 12.011012429123953 42.871980444918336))",2,1,374.71778600000005,,0,0,2,1,0,0,7,0,0,0,0,0,0,0,commercial,yes,1,residential,61.6,105,215
142,17739.0,41.686012834348304,13.187509256904688,CCS2_400,1.0,1,250000.0,4.0,461.6094252873563,"POLYGON ((13.18149485877647 41.681490975683516, 13.18149485877647 41.69053469301309, 13.193523655032907 41.69053469301309, 13.193523655032907 41.681490975683516, 13.18149485877647 41.681490975683516))",2,1,0.0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,2,2
143,17740.0,41.68601410548256,13.18750898624291,CCS2_400,1.0,1,250000.0,4.0,447.0793103448276,"POLYGON ((13.181494587995868 41.681492246817776, 13.181494587995868 41.69053596414735, 13.193523384489954 41.69053596414735, 13.193523384489954 41.681492246817776, 13.181494587995868 41.681492246817776))",2,1,0.0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,2,2
144,17741.0,41.68652804286626,13.18860423243303,CCS2_400,1.0,1,214000.0,4.0,466.350146627566,"POLYGON ((13.182589786142575 41.68200618420147, 13.182589786142575 41.691049901531045, 13.194618678723486 41.691049901531045, 13.194618678723486 41.68200618420147, 13.182589786142575 41.68200618420147))",2,1,0.0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,other,yes,3,service,100.0,2,1
145,17742.0,41.68596811184035,13.513187604772613,CCS2_400,1.0,1,326000.0,4.0,466.8222222222222,"POLYGON ((13.507173210825043 41.681446253175565, 13.507173210825043 41.69048997050514, 13.519201998720183 41.69048997050514, 13.519201998720183 41.681446253175565, 13.507173210825043 41.681446253175565))",1,1,5.15515,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,,track,,0,0
146,17807.0,43.4050125,11.7649416,CCS2_400,4.0,2,250000.0,4.0,425.35,"POLYGON ((11.758759265700132 43.40049064133521, 11.758759265700132 43.409534358664786, 11.771123934299869 43.409534358664786, 11.771123934299869 43.40049064133521, 11.758759265700132 43.40049064133521))",1,1,759.264419,,3,0,2,3,0,1,9,1,1,0,1,0,0,1,residential,yes,2,service,84.0,77,177
147,17808.0,41.100521,16.753673,CCS2_400,1.0,1,0.0,4.0,493.31752136752135,"POLYGON ((16.74771253064804 41.09599914133521, 16.74771253064804 41.10504285866479, 16.759633469351957 41.10504285866479, 16.759633469351957 41.09599914133521, 16.74771253064804 41.09599914133521))",1,1,260.202793,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,yes,2,unclassified,130.0,21,37
148,17809.0,44.829025268555,11.594009399414,CCS2_400,4.0,2,0.0,4.0,456.10238095238094,"POLYGON ((11.587676250526382 44.82450340989021, 11.587676250526382 44.83354712721979, 11.600342548301619 44.83354712721979, 11.600342548301619 44.82450340989021, 11.587676250526382 44.82450340989021))",1,1,2409.084281,,2,3,0,1,0,0,25,0,12,0,0,0,0,0,commercial,yes,2,residential,50.0,40,62
149,17810.0,42.203846,14.535772,CCS2_400,4.0,2,250000.0,4.0,420.44807692307694,"POLYGON ((14.52970855316759 42.19932414133521, 14.52970855316759 42.208367858664786, 14.54183544683241 42.208367858664786, 14.54183544683241 42.19932414133521, 14.52970855316759 42.19932414133521))",1,1,108.844342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,secondary,130.0,20,32
150,17811.0,42.318209,12.491354,CCS2_400,4.0,2,100000.0,4.0,401.92286324786323,"POLYGON ((12.485279545605401 42.313687141335215, 12.485279545605401 42.32273085866479, 12.497428454394598 42.32273085866479, 12.497428454394598 42.313687141335215, 12.485279545605401 42.313687141335215))",1,1,2.2058359999999997,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Other,yes,3,service,130.0,3,4
151,17812.0,44.62261139860479,11.41988490594841,CCS2_400,4.0,2,250000.0,4.0,503.26060606060605,"POLYGON ((11.413574315324656 44.61808953994, 11.413574315324656 44.62713325726958, 11.426195496572163 44.62713325726958, 11.426195496572163 44.61808953994, 11.413574315324656 44.61808953994))",1,1,35.22363499999994,,0,0,0,0,0,0,30,0,3,0,0,0,0,0,commercial,yes,2,service,110.0,15,35
152,17813.0,45.62475539738236,8.712067013491533,CCS2_400,4.0,2,207000.0,4.0,408.6,"POLYGON ((8.705644583415172 45.62023353871757, 8.705644583415172 45.629277256047146, 8.718489443567893 45.629277256047146, 8.718489443567893 45.62023353871757, 8.705644583415172 45.62023353871757))",1,1,4.3306499999999994,,0,0,1,0,0,0,16,0,0,0,5,0,0,0,other,yes,2,service,30.0,24,33
153,17814.0,45.6274098,8.7121458,CCS2_400,4.0,2,0.0,4.0,549.01875,"POLYGON ((8.705723065803042 45.622887941335215, 8.705723065803042 45.63193165866479, 8.718568534196958 45.63193165866479, 8.718568534196958 45.622887941335215, 8.705723065803042 45.622887941335215))",1,1,3.637746,,0,0,1,0,0,0,17,1,0,0,8,0,0,0,other,yes,2,service,30.0,26,36
154,17815.0,45.14290767128583,9.634451384519403,CCS2_400,1.0,1,326000.0,4.0,482.2241379310345,"POLYGON ((9.628083462562946 45.138385812621046, 9.628083462562946 45.14742952995062, 9.64081930647586 45.14742952995062, 9.64081930647586 45.138385812621046, 9.628083462562946 45.138385812621046))",1,1,1741.53648,,1,0,3,1,0,1,32,0,0,0,7,0,0,0,residential,yes,2,service,130.0,37,73
155,17815.0,45.14290767128583,9.634451384519403,CCS2_400,1.0,1,326000.0,4.0,482.2241379310345,"POLYGON ((9.628083462562946 45.138385812621046, 9.628083462562946 45.14742952995062, 9.64081930647586 45.14742952995062, 9.64081930647586 45.138385812621046, 9.628083462562946 45.138385812621046))",1,1,1741.53648,,1,0,3,1,0,1,32,0,0,0,7,0,0,0,residential,yes,2,service,130.0,37,73
156,17816.0,42.316788,12.492107,CCS2_400,1.0,1,326000.0,4.0,447.5083333333333,"POLYGON ((12.48603268277196 42.312266141335215, 12.48603268277196 42.32130985866479, 12.498181317228042 42.32130985866479, 12.498181317228042 42.312266141335215, 12.48603268277196 42.312266141335215))",1,1,5.514589999999999,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Other,yes,3,service,130.0,3,4
157,17817.0,40.889277,14.3178,CCS2_400,1.0,1,214000.0,4.0,468.85,"POLYGON ((14.311858599844532 40.88475514133521, 14.311858599844532 40.89379885866479, 14.323741400155468 40.89379885866479, 14.323741400155468 40.88475514133521, 14.311858599844532 40.88475514133521))",1,1,3362.8951030000003,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,residential,yes,2,residential,52.903225806451616,38,73
158,17819.0,43.4811877716243,13.59483103391386,CCS2_400,1.0,1,326000.0,4.0,509.7931372549019,"POLYGON ((13.588640910220994 43.47666591295951, 13.588640910220994 43.48570963028909, 13.601021157606725 43.48570963028909, 13.601021157606725 43.47666591295951, 13.588640910220994 43.47666591295951))",1,1,5.635075,,0,0,2,0,0,0,16,0,0,0,1,0,0,1,commercial,yes,1,service,50.45454545454545,9,20
159,17820.0,40.872321,14.283121,CCS2_400,4.0,2,0.0,4.0,365.32757296466974,"POLYGON ((14.277181121693863 40.86779914133521, 14.277181121693863 40.87684285866479, 14.289060878306136 40.87684285866479, 14.289060878306136 40.86779914133521, 14.277181121693863 40.86779914133521))",3,1,1913.548964,,1,0,2,1,0,0,25,0,0,0,10,0,0,0,commercial,yes,2,service,47.75,84,136
160,17821.0,42.200748,14.59728,CCS2_400,4.0,2,100000.0,4.0,400.00374999999997,"POLYGON ((14.591216850462645 42.19622614133521, 14.591216850462645 42.205269858664785, 14.603343149537354 42.205269858664785, 14.603343149537354 42.19622614133521, 14.591216850462645 42.19622614133521))",1,1,63.437974999999994,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,commercial,yes,2,service,41.25,15,22
161,19515.0,40.83769660577199,14.119591440381846,CCS2_400,1.0,1,250000.0,4.0,478.5,"POLYGON ((14.113654665679418 40.8331747471072, 14.113654665679418 40.842218464436776, 14.125528215084275 40.842218464436776, 14.125528215084275 40.8331747471072, 14.113654665679418 40.8331747471072))",1,1,2492.245539,,1,0,4,0,0,0,6,0,0,0,2,0,0,0,residential,yes,2,residential,58.57142857142857,19,40
162,19516.0,41.060190578679766,15.013472521529495,CCS2_400,4.0,2,0.0,4.0,461.72222222222223,"POLYGON ((15.0075157085492 41.05566872001498, 15.0075157085492 41.064712437344554, 15.019429334509791 41.064712437344554, 15.019429334509791 41.05566872001498, 15.0075157085492 41.05566872001498))",1,1,306.707926,,0,0,2,1,0,0,1,0,1,0,2,0,0,0,residential,yes,2,unclassified,80.0,15,32
163,19517.0,41.068329,14.88722,CCS2_400,4.0,2,100000.0,4.0,478.9194444444445,"POLYGON ((14.881262449786288 41.06380714133521, 14.881262449786288 41.072850858664786, 14.89317755021371 41.072850858664786, 14.89317755021371 41.06380714133521, 14.881262449786288 41.06380714133521))",1,1,90.096308,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,no,2,unclassified,70.0,2,2
164,19518.0,42.119499,12.61847,CCS2_400,4.0,2,326000.0,4.0,495.8043956043956,"POLYGON ((12.612414630694618 42.11497714133521, 12.612414630694618 42.124020858664785, 12.624525369305383 42.124020858664785, 12.624525369305383 42.11497714133521, 12.612414630694618 42.11497714133521))",1,1,9.607225999999999,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,commercial,yes,3,service,130.0,1,2
165,19519.0,42.034378,12.648893,CCS2_400,1.0,1,0.0,4.0,449.12,"POLYGON ((12.642845747286396 42.02985614133521, 12.642845747286396 42.038899858664784, 12.654940252713603 42.038899858664784, 12.654940252713603 42.02985614133521, 12.642845747286396 42.02985614133521))",1,1,3924.471564,,0,0,1,0,0,0,6,0,1,0,1,0,0,1,residential,no,2,residential,50.0,112,241
166,19520.0,44.15121060750389,11.193671191410036,CCS2_400,1.0,1,0.0,4.0,418.02773915921875,"POLYGON ((11.187411218195084 44.146688748839104, 11.187411218195084 44.15573246616868, 11.199931164624989 44.15573246616868, 11.199931164624989 44.146688748839104, 11.187411218195084 44.146688748839104))",1,1,22.795012,,0,0,3,0,0,0,2,0,0,0,0,0,0,0,other,yes,1,service,86.53846153846153,10,14
167,19521.0,44.15107355193594,11.19363641216908,CCS2_400,1.0,1,250000.0,4.0,441.51572199730094,"POLYGON ((11.18737645349116 44.14655169327115, 11.18737645349116 44.155595410600725, 11.199896370847002 44.155595410600725, 11.199896370847002 44.14655169327115, 11.18737645349116 44.14655169327115))",1,1,22.795012,,0,0,3,0,0,0,2,0,0,0,0,0,0,0,other,yes,1,service,88.4,8,12
168,19522.0,44.826193,10.380317,CCS2_400,1.0,1,230000.0,4.0,438.2657072054899,"POLYGON ((10.373984162289325 44.821671141335216, 10.373984162289325 44.83071485866479, 10.386649837710674 44.83071485866479, 10.386649837710674 44.821671141335216, 10.373984162289325 44.821671141335216))",2,1,323.729926,,0,0,2,0,0,0,9,0,0,0,0,0,0,0,residential,yes,3,service,76.5,6,8
169,19522.0,44.826193,10.380317,CCS2_400,1.0,1,230000.0,4.0,438.2657072054899,"POLYGON ((10.373984162289325 44.821671141335216, 10.373984162289325 44.83071485866479, 10.386649837710674 44.83071485866479, 10.386649837710674 44.821671141335216, 10.373984162289325 44.821671141335216))",2,1,323.729926,,0,0,2,0,0,0,9,0,0,0,0,0,0,0,residential,yes,3,service,76.5,6,8
170,19523.0,44.827259,10.37933,CCS2_400,4.0,2,0.0,4.0,465.55137147335427,"POLYGON ((10.372997045174966 44.82273714133521, 10.372997045174966 44.831780858664786, 10.385662954825033 44.831780858664786, 10.385662954825033 44.82273714133521, 10.372997045174966 44.82273714133521))",2,1,142.454027,,0,0,2,1,0,0,9,0,0,0,0,0,0,0,residential,yes,3,service,89.28571428571429,4,3
171,19524.0,43.619242,13.336944,CCS2_400,4.0,2,250000.0,4.0,419.9667735042735,"POLYGON ((13.330739681269755 43.61472014133521, 13.330739681269755 43.62376385866479, 13.343148318730247 43.62376385866479, 13.343148318730247 43.61472014133521, 13.330739681269755 43.61472014133521))",1,1,95.759765,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Other,yes,2,service,130.0,8,14
172,19525.0,43.652973,13.32744,CCS2_400,4.0,2,0.0,4.0,409.98929539295386,"POLYGON ((13.321232197587474 43.648451141335215, 13.321232197587474 43.65749485866479, 13.333647802412525 43.65749485866479, 13.333647802412525 43.648451141335215, 13.321232197587474 43.648451141335215))",1,1,435.426937,,0,0,0,0,0,0,10,0,0,0,0,0,0,1,residential,yes,1,service,44.44444444444444,12,19
173,19526.0,42.199803,14.610773,CCS2_400,1.0,1,0.0,4.0,446.9483974358974,"POLYGON ((14.604709941138864 42.195281141335215, 14.604709941138864 42.20432485866479, 14.616836058861136 42.20432485866479, 14.616836058861136 42.195281141335215, 14.604709941138864 42.195281141335215))",1,1,56.975719000000005,,0,0,1,0,0,0,2,0,0,0,0,0,0,0,residential,yes,1,service,40.0,3,4
174,19527.0,44.826193,10.380317,CCS2_400,4.0,2,0.0,4.0,437.8251515151515,"POLYGON ((10.373984162289325 44.821671141335216, 10.373984162289325 44.83071485866479, 10.386649837710674 44.83071485866479, 10.386649837710674 44.821671141335216, 10.373984162289325 44.821671141335216))",2,1,323.729926,,0,0,2,0,0,0,9,0,0,0,0,0,0,0,residential,yes,3,service,76.5,6,8
175,19527.0,44.826193,10.380317,CCS2_400,4.0,2,0.0,4.0,437.8251515151515,"POLYGON ((10.373984162289325 44.821671141335216, 10.373984162289325 44.83071485866479, 10.386649837710674 44.83071485866479, 10.386649837710674 44.821671141335216, 10.373984162289325 44.821671141335216))",2,1,323.729926,,0,0,2,0,0,0,9,0,0,0,0,0,0,0,residential,yes,3,service,76.5,6,8
176,19528.0,46.206436157227,13.048324584961,CCS2_400,1.0,1,0.0,4.0,441.3712121212121,"POLYGON ((13.04183447963267 46.201914298562215, 13.04183447963267 46.21095801589179, 13.05481469028933 46.21095801589179, 13.05481469028933 46.201914298562215, 13.04183447963267 46.201914298562215))",1,1,2.6229639999999983,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial,,,track,,0,0
177,19529.0,44.60469302341558,8.953060110443314,CCS2_400,4.0,2,0.0,4.0,386.79597701149424,"POLYGON ((8.94675146662209 44.60017116475079, 8.94675146662209 44.609214882080366, 8.959368754264538 44.609214882080366, 8.959368754264538 44.60017116475079, 8.94675146662209 44.60017116475079))",1,1,598.382406,,0,0,1,1,0,1,2,0,0,0,0,0,0,0,residential,yes,2,service,63.214285714285715,18,31
178,19530.0,44.45620200747712,11.279479255591484,CCS2_400,1.0,1,0.0,4.0,407.85238095238094,"POLYGON ((11.273186675334593 44.45168014881233, 11.273186675334593 44.460723866141905, 11.285771835848376 44.460723866141905, 11.285771835848376 44.45168014881233, 11.273186675334593 44.45168014881233))",1,1,1952.484833,,0,0,4,1,0,0,27,0,4,0,0,0,0,2,residential,yes,3,service,91.48148148148148,12,21
179,19531.0,45.54818,9.202131,CCS2_400,1.0,1,250000.0,4.0,438.6272727272727,"POLYGON ((9.195717325026962 45.543658141335214, 9.195717325026962 45.55270185866479, 9.208544674973037 45.55270185866479, 9.208544674973037 45.543658141335214, 9.195717325026962 45.543658141335214))",1,1,4714.814944,,3,0,4,1,0,0,16,0,8,0,4,0,0,3,residential,yes,1,crossing,44.791666666666664,95,183
180,19532.0,44.821237,10.377416,CCS2_400,4.0,2,0.0,4.0,426.1282051282051,"POLYGON ((10.371083706686553 44.816715141335216, 10.371083706686553 44.82575885866479, 10.383748293313447 44.82575885866479, 10.383748293313447 44.816715141335216, 10.371083706686553 44.816715141335216))",1,1,133.061069,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,residential,yes,2,service,60.0,34,55
181,19741.0,45.55895321501664,9.042345936402976,CCS2_400,4.0,2,0.0,4.0,421.3005303030303,"POLYGON ((9.035931031830321 45.554431356351856, 9.035931031830321 45.56347507368143, 9.04876084097563 45.56347507368143, 9.04876084097563 45.554431356351856, 9.035931031830321 45.554431356351856))",3,1,9.264895,,0,0,2,0,0,0,15,0,0,0,1,0,0,3,residential,yes,2,service,56.51162790697674,50,76
182,19742.0,42.624796,12.231543,CCS2_400,1.0,1,0.0,4.0,370.28873626373627,"POLYGON ((12.22543871767205 42.620274141335216, 12.22543871767205 42.62931785866479, 12.23764728232795 42.62931785866479, 12.23764728232795 42.620274141335216, 12.22543871767205 42.620274141335216))",1,1,20.071407999999987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,service,130.0,5,8
183,19743.0,42.36412917089691,12.478752310868412,CCS2_400,1.0,1,129000.0,4.0,411.80921658986176,"POLYGON ((12.47267341853194 42.35960731223212, 12.47267341853194 42.3686510295617, 12.484831203204884 42.3686510295617, 12.484831203204884 42.35960731223212, 12.47267341853194 42.35960731223212))",1,1,1150.256817,,1,0,4,5,0,1,2,1,1,0,2,0,0,0,residential,no,2,residential,,64,175
184,19744.0,41.092773,16.777855,CCS2_400,4.0,2,0.0,4.0,494.9769811320755,"POLYGON ((16.771895233662203 41.08825114133521, 16.771895233662203 41.09729485866479, 16.783814766337795 41.09729485866479, 16.783814766337795 41.08825114133521, 16.771895233662203 41.08825114133521))",1,1,2202.775428,,1,0,0,2,0,0,12,0,1,0,0,0,0,0,residential,yes,2,unclassified,68.03571428571429,85,144
185,19745.0,44.66223666034456,10.85800979285428,CCS2_400,1.0,1,214000.0,4.0,435.2567567567568,"POLYGON ((10.851694890545994 44.657714801679774, 10.851694890545994 44.66675851900935, 10.864324695162564 44.66675851900935, 10.864324695162564 44.657714801679774, 10.851694890545994 44.657714801679774))",1,1,52.45259899999999,,0,0,3,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,109.23076923076923,16,32
186,19746.0,45.5756,9.0086,CCS2_400,1.0,1,0.0,4.0,444.37463235294115,"POLYGON ((9.002183194074915 45.571078141335214, 9.002183194074915 45.58012185866479, 9.015016805925084 45.58012185866479, 9.015016805925084 45.571078141335214, 9.002183194074915 45.571078141335214))",1,1,37.11109399999998,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,commercial,yes,2,service,79.375,20,29
187,19747.0,44.66238507058817,10.858520518762573,CCS2_400,1.0,1,130000.0,4.0,416.85422222222223,"POLYGON ((10.85220560028879 44.657863211923384, 10.85220560028879 44.66690692925296, 10.864835437236355 44.66690692925296, 10.864835437236355 44.657863211923384, 10.85220560028879 44.657863211923384))",1,1,50.083028,,0,0,3,0,0,0,6,0,0,0,1,0,0,2,residential,yes,4,service,100.83333333333333,12,26
188,19748.0,45.548589,9.210064,CCS2_400,4.0,2,0.0,4.0,422.20833333333337,"POLYGON ((9.203650278358543 45.54406714133521, 9.203650278358543 45.55311085866479, 9.216477721641455 45.55311085866479, 9.216477721641455 45.54406714133521, 9.203650278358543 45.54406714133521))",1,1,3664.607109,,0,0,3,0,0,0,20,0,3,0,3,0,1,4,residential,yes,1,service,45.0,50,80
189,19749.0,45.559134,9.039494,CCS2_400,4.0,2,250000.0,4.0,471.1818181818182,"POLYGON ((9.033079074787516 45.55461214133521, 9.033079074787516 45.56365585866479, 9.045908925212483 45.56365585866479, 9.045908925212483 45.55461214133521, 9.033079074787516 45.55461214133521))",3,1,19.075228,,0,0,2,0,0,0,12,0,0,0,1,0,0,3,residential,yes,1,secondary,52.093023255813954,68,105
190,20790.0,42.364143,12.4788065,CCS2_400,4.0,2,50000.0,4.0,487.13157894736844,"POLYGON ((12.472727606325453 42.35962114133521, 12.472727606325453 42.368664858664786, 12.484885393674546 42.368664858664786, 12.484885393674546 42.35962114133521, 12.472727606325453 42.35962114133521))",1,1,1168.2960679999999,,1,0,4,5,0,1,2,1,1,0,2,0,0,0,residential,no,2,residential,,64,175
191,20791.0,41.595306,15.470685,CCS2_400,1.0,1,250000.0,4.0,440.1079545454545,"POLYGON ((15.464679061674998 41.59078414133521, 15.464679061674998 41.59982785866479, 15.476690938325001 41.59982785866479, 15.476690938325001 41.59078414133521, 15.464679061674998 41.59078414133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
192,20791.0,41.595306,15.470685,CCS2_400,1.0,1,250000.0,4.0,440.1079545454545,"POLYGON ((15.464679061674998 41.59078414133521, 15.464679061674998 41.59982785866479, 15.476690938325001 41.59982785866479, 15.476690938325001 41.59078414133521, 15.464679061674998 41.59078414133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,construction,90.0,0,0
193,20792.0,45.55872953594708,9.039780726784564,CCS2_400,1.0,1,250000.0,4.0,460.4265454545455,"POLYGON ((9.033365847748591 45.55420767728229, 9.033365847748591 45.56325139461187, 9.046195605820536 45.56325139461187, 9.046195605820536 45.55420767728229, 9.033365847748591 45.55420767728229))",3,1,15.492151,,0,0,2,0,0,0,14,0,0,0,1,0,0,3,residential,yes,1,secondary,52.38095238095238,71,110
194,20793.0,45.517027,9.147218,CCS2_400,1.0,1,250000.0,4.0,507.20833333333337,"POLYGON ((9.140807876745386 45.51250514133521, 9.140807876745386 45.52154885866479, 9.153628123254615 45.52154885866479, 9.153628123254615 45.51250514133521, 9.140807876745386 45.51250514133521))",1,1,17559.313468,,2,0,4,2,1,0,37,0,5,0,2,0,0,0,residential,yes,2,footway,42.5,83,153
195,20793.0,45.517027,9.147218,CCS2_400,1.0,1,250000.0,4.0,507.20833333333337,"POLYGON ((9.140807876745386 45.51250514133521, 9.140807876745386 45.52154885866479, 9.153628123254615 45.52154885866479, 9.153628123254615 45.51250514133521, 9.140807876745386 45.51250514133521))",1,1,17559.313468,,2,0,4,2,1,0,37,0,5,0,2,0,0,0,residential,yes,2,footway,42.5,83,153
196,20794.0,46.49900946415393,13.375391836695504,CCS2_400,1.0,1,0.0,4.0,403.2846261355695,"POLYGON ((13.368866894159872 46.49448760548914, 13.368866894159872 46.503531322818716, 13.381916779231137 46.503531322818716, 13.381916779231137 46.49448760548914, 13.368866894159872 46.49448760548914))",1,1,86.177323,,0,0,2,1,0,0,3,0,0,0,0,0,0,0,Other,yes,2,track,62.5,17,36
197,20795.0,44.60469167309025,8.953054420619305,CCS2_400,1.0,1,0.0,4.0,426.90714285714284,"POLYGON ((8.946745776944722 44.60016981442546, 8.946745776944722 44.60921353175504, 8.959363064293887 44.60921353175504, 8.959363064293887 44.60016981442546, 8.946745776944722 44.60016981442546))",1,1,598.382406,,0,0,1,1,0,1,2,0,0,0,0,0,0,0,residential,yes,2,service,63.214285714285715,18,31
198,20796.0,42.628433,12.230046,CCS2_400,1.0,1,326000.0,4.0,474.40162499999997,"POLYGON ((12.223941361018264 42.62391114133521, 12.223941361018264 42.63295485866479, 12.236150638981735 42.63295485866479, 12.236150638981735 42.62391114133521, 12.223941361018264 42.62391114133521))",1,1,20.49666599999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,service,130.0,0,0
199,20797.0,41.59151,15.47307,CCS2_400,1.0,1,250000.0,4.0,505.94126984126984,"POLYGON ((15.467064414863446 41.58698814133521, 15.467064414863446 41.59603185866479, 15.479075585136554 41.59603185866479, 15.479075585136554 41.58698814133521, 15.467064414863446 41.58698814133521))",1,1,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,1,track,90.0,0,0
200,20798.0,46.49905823466896,13.37512094073765,CCS2_400,4.0,2,250000.0,4.0,419.1035366931918,"POLYGON ((13.368595992349443 46.49453637600417, 13.368595992349443 46.503580093333746, 13.381645889125858 46.503580093333746, 13.381645889125858 46.49453637600417, 13.368595992349443 46.49453637600417))",1,1,86.177323,,0,0,2,1,0,0,3,0,0,0,0,0,0,0,Other,yes,2,track,62.5,17,36
201,20799.0,45.029393,11.701105,CCS2_400,1.0,1,326000.0,4.0,799.0,"POLYGON ((11.694749719641123 45.02487114133521, 11.694749719641123 45.03391485866479, 11.707460280358877 45.03391485866479, 11.707460280358877 45.02487114133521, 11.694749719641123 45.02487114133521))",1,1,1.18064,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,yes,2,track,76.0,2,1
202,20800.0,45.0413896291706,11.710672816333831,CCS2_400,1.0,1,0.0,4.0,437.0283400809717,"POLYGON ((11.704316203517454 45.036867770505815, 11.704316203517454 45.04591148783539, 11.717029429150209 45.04591148783539, 11.717029429150209 45.036867770505815, 11.704316203517454 45.036867770505815))",2,1,4.580927999999995,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Other,yes,1,service,106.66666666666667,4,3
